Aug 27 11:00:39 Opening RF device...
Aug 27 11:00:39 Opening USRP channels=1, args: type=b200,master_clock_rate=23.04e6
Aug 27 11:00:39 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.0,  PSR, 3.9, 2021-08-27 11:00:39:172 
Aug 27 11:04:08 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -29.3,  PSR, 2.3, 2021-08-27 11:04:08:365 
Aug 27 11:04:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -30.7,  PSR, 2.2, 2021-08-27 11:04:09:549 
Aug 27 11:04:13 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -36.9,  PSR, 2.2, 2021-08-27 11:04:11:869 
Aug 27 11:04:13 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -34.5,  PSR, 2.1, 2021-08-27 11:04:13:237 
Aug 27 11:04:24 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -35.7,  PSR, 2.2, 2021-08-27 11:04:23:779 
Aug 27 11:04:32 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -35.5,  PSR, 2.6, 2021-08-27 11:04:32:455 
Aug 27 11:04:34 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -35.2,  PSR, 2.8, 2021-08-27 11:04:34:430 
Aug 27 11:04:37 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -34.9,  PSR, 4.4, 2021-08-27 11:04:36:951 
Aug 27 11:04:38 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -36.4,  PSR, 2.5, 2021-08-27 11:04:38:316 
Aug 27 11:04:42 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -34.5,  PSR, 2.8, 2021-08-27 11:04:41:477 
Aug 27 11:04:43 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -31.5,  PSR, 2.4, 2021-08-27 11:04:42:479 
Aug 27 11:04:43 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -29.9,  PSR, 3.8, 2021-08-27 11:04:43:023 
Aug 27 11:04:43 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -30.6,  PSR, 2.1, 2021-08-27 11:04:43:673 
Aug 27 11:04:44 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -34.3,  PSR, 3.4, 2021-08-27 11:04:44:185 
Aug 27 11:04:45 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -34.7,  PSR, 2.1, 2021-08-27 11:04:44:794 
Aug 27 11:04:46 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -30.1,  PSR, 2.3, 2021-08-27 11:04:46:106 
Aug 27 11:04:47 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -34.1,  PSR, 2.6, 2021-08-27 11:04:46:825 
Aug 27 11:04:47 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -34.6,  PSR, 2.3, 2021-08-27 11:04:47:042 
Aug 27 11:04:47 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -32.5,  PSR, 2.3, 2021-08-27 11:04:47:302 
Aug 27 11:04:47 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -29.4,  PSR, 2.5, 2021-08-27 11:04:47:684 
Aug 27 11:04:48 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -31.0,  PSR, 2.2, 2021-08-27 11:04:47:943 
Aug 27 11:04:48 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -32.4,  PSR, 2.2, 2021-08-27 11:04:48:362 
Aug 27 11:04:49 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -36.1,  PSR, 2.0, 2021-08-27 11:04:48:833 
Aug 27 11:04:51 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -34.5,  PSR, 2.8, 2021-08-27 11:04:50:497 
Aug 27 11:04:51 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -32.8,  PSR, 3.9, 2021-08-27 11:04:51:484 
Aug 27 11:04:53 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -26.1,  PSR, 2.2, 2021-08-27 11:04:52:534 
Aug 27 11:04:53 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -26.6,  PSR, 2.9, 2021-08-27 11:04:53:111 
Aug 27 11:04:53 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -33.9,  PSR, 2.5, 2021-08-27 11:04:53:531 
Aug 27 11:04:54 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -25.3,  PSR, 3.6, 2021-08-27 11:04:53:972 
Aug 27 11:04:55 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -26.7,  PSR, 2.0, 2021-08-27 11:04:54:847 
Aug 27 11:04:55 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -24.2,  PSR, 3.4, 2021-08-27 11:04:55:733 
Aug 27 11:04:56 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -28.5,  PSR, 3.0, 2021-08-27 11:04:56:153 
Aug 27 11:04:56 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -34.3,  PSR, 2.0, 2021-08-27 11:04:56:311 
Aug 27 11:04:57 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.6,  PSR, 4.1, 2021-08-27 11:04:56:731 
Aug 27 11:04:57 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -30.1,  PSR, 4.4, 2021-08-27 11:04:57:606 
Aug 27 11:04:58 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -23.6,  PSR, 3.9, 2021-08-27 11:04:57:871 
Aug 27 11:05:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -33.8,  PSR, 2.0, 2021-08-27 11:04:59:901 
Aug 27 11:05:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -28.1,  PSR, 2.5, 2021-08-27 11:05:00:080 
Aug 27 11:05:01 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.1,  PSR, 6.0, 2021-08-27 11:05:00:960 
Aug 27 11:05:01 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.8,  PSR, 4.3, 2021-08-27 11:05:01:230 
Aug 27 11:05:01 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -27.1,  PSR, 3.5, 2021-08-27 11:05:01:500 
Aug 27 11:05:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.8,  PSR, 6.1, 2021-08-27 11:05:01:769 
Aug 27 11:05:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.1,  PSR, 5.2, 2021-08-27 11:05:02:040 
Aug 27 11:05:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -25.1,  PSR, 4.6, 2021-08-27 11:05:02:309 
Aug 27 11:05:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.9,  PSR, 2.1, 2021-08-27 11:05:02:580 
Aug 27 11:05:03 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.0,  PSR, 5.2, 2021-08-27 11:05:02:839 
Aug 27 11:05:03 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -25.0,  PSR, 5.9, 2021-08-27 11:05:03:109 
Aug 27 11:05:04 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.8,  PSR, 8.2, 2021-08-27 11:05:04:132 
Aug 27 11:05:04 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.3,  PSR, 7.0, 2021-08-27 11:05:04:399 
Aug 27 11:05:04 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.5,  PSR, 6.9, 2021-08-27 11:05:04:669 
Aug 27 11:05:05 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.2,  PSR, 4.7, 2021-08-27 11:05:04:939 
Aug 27 11:05:05 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.5,  PSR, 5.7, 2021-08-27 11:05:05:208 
Aug 27 11:05:05 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.7,  PSR, 5.0, 2021-08-27 11:05:05:479 
Aug 27 11:05:06 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.7,  PSR, 4.8, 2021-08-27 11:05:05:748 
Aug 27 11:05:06 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -25.0,  PSR, 3.5, 2021-08-27 11:05:06:617 
Aug 27 11:05:07 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.7,  PSR, 6.7, 2021-08-27 11:05:06:889 
Aug 27 11:05:08 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.3,  PSR, 5.7, 2021-08-27 11:05:07:639 
Aug 27 11:05:08 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.6,  PSR, 6.0, 2021-08-27 11:05:08:349 
Aug 27 11:05:08 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.1,  PSR, 6.9, 2021-08-27 11:05:08:619 
Aug 27 11:05:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.9,  PSR, 5.1, 2021-08-27 11:05:08:888 
Aug 27 11:05:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.8,  PSR, 5.7, 2021-08-27 11:05:09:157 
Aug 27 11:05:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -27.2,  PSR, 2.1, 2021-08-27 11:05:09:438 
Aug 27 11:05:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.2,  PSR, 6.5, 2021-08-27 11:05:09:698 
Aug 27 11:05:10 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -34.2,  PSR, 2.1, 2021-08-27 11:05:09:967 
Aug 27 11:05:10 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.9,  PSR, 5.2, 2021-08-27 11:05:10:228 
Aug 27 11:05:16 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.6,  PSR, 7.1, 2021-08-27 11:05:15:698 
Aug 27 11:05:16 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.6,  PSR, 8.3, 2021-08-27 11:05:16:689 
Aug 27 11:05:17 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.1,  PSR, 8.0, 2021-08-27 11:05:16:956 
Aug 27 11:05:17 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.9,  PSR, 7.0, 2021-08-27 11:05:17:227 
Aug 27 11:05:17 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.6,  PSR, 5.3, 2021-08-27 11:05:17:496 
Aug 27 11:05:18 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -23.5,  PSR, 3.6, 2021-08-27 11:05:17:767 
Aug 27 11:05:18 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.9,  PSR, 4.8, 2021-08-27 11:05:18:458 
Aug 27 11:05:18 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -24.7,  PSR, 2.5, 2021-08-27 11:05:18:635 
Aug 27 11:05:19 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -22.3,  PSR, 3.9, 2021-08-27 11:05:19:308 
Aug 27 11:05:19 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.2,  PSR, 4.6, 2021-08-27 11:05:19:476 
Aug 27 11:05:20 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.3,  PSR, 5.6, 2021-08-27 11:05:19:766 
Aug 27 11:05:20 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.1,  PSR, 5.8, 2021-08-27 11:05:20:036 
Aug 27 11:05:20 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.3,  PSR, 7.0, 2021-08-27 11:05:20:306 
Aug 27 11:05:20 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.1,  PSR, 5.6, 2021-08-27 11:05:20:575 
Aug 27 11:05:21 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.6,  PSR, 6.7, 2021-08-27 11:05:20:846 
Aug 27 11:05:21 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.5,  PSR, 5.3, 2021-08-27 11:05:21:115 
Aug 27 11:05:21 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.2,  PSR, 8.9, 2021-08-27 11:05:21:384 
Aug 27 11:05:21 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.5,  PSR, 7.3, 2021-08-27 11:05:21:655 
Aug 27 11:05:22 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.8,  PSR, 7.7, 2021-08-27 11:05:21:925 
Aug 27 11:05:23 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.9,  PSR, 6.8, 2021-08-27 11:05:22:196 
Aug 27 11:05:23 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.3,  PSR, 6.2, 2021-08-27 11:05:23:066 
Aug 27 11:05:23 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.6,  PSR, 6.4, 2021-08-27 11:05:23:335 
Aug 27 11:05:23 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.9,  PSR, 4.9, 2021-08-27 11:05:23:604 
Aug 27 11:05:24 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.0,  PSR, 5.7, 2021-08-27 11:05:23:875 
Aug 27 11:05:24 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.7,  PSR, 7.0, 2021-08-27 11:05:24:145 
Aug 27 11:05:24 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.3,  PSR, 8.0, 2021-08-27 11:05:24:414 
Aug 27 11:05:24 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.8,  PSR, 7.2, 2021-08-27 11:05:24:684 
Aug 27 11:05:25 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.2,  PSR, 6.5, 2021-08-27 11:05:24:955 
Aug 27 11:05:25 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.7,  PSR, 7.1, 2021-08-27 11:05:25:224 
Aug 27 11:05:25 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.9,  PSR, 7.8, 2021-08-27 11:05:25:494 
Aug 27 11:05:26 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.5,  PSR, 8.0, 2021-08-27 11:05:25:763 
Aug 27 11:05:26 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.6,  PSR, 6.7, 2021-08-27 11:05:26:035 
Aug 27 11:05:26 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.1,  PSR, 7.0, 2021-08-27 11:05:26:304 
Aug 27 11:05:26 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.7,  PSR, 7.3, 2021-08-27 11:05:26:574 
Aug 27 11:05:27 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.6,  PSR, 5.8, 2021-08-27 11:05:26:844 
Aug 27 11:05:27 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.0,  PSR, 8.5, 2021-08-27 11:05:27:719 
Aug 27 11:05:28 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.7,  PSR, 5.9, 2021-08-27 11:05:27:984 
Aug 27 11:05:28 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.2,  PSR, 7.3, 2021-08-27 11:05:28:253 
Aug 27 11:05:28 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.0,  PSR, 6.6, 2021-08-27 11:05:28:524 
Aug 27 11:05:29 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.8,  PSR, 5.8, 2021-08-27 11:05:28:794 
Aug 27 11:05:29 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.5,  PSR, 4.1, 2021-08-27 11:05:29:063 
Aug 27 11:05:30 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.2,  PSR, 5.9, 2021-08-27 11:05:29:334 
Aug 27 11:05:31 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -23.9,  PSR, 3.8, 2021-08-27 11:05:30:203 
Aug 27 11:05:31 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -21.3,  PSR, 5.7, 2021-08-27 11:05:31:080 
Aug 27 11:05:31 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -30.8,  PSR, 3.8, 2021-08-27 11:05:31:344 
Aug 27 11:05:31 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.2,  PSR, 7.4, 2021-08-27 11:05:31:603 
Aug 27 11:05:32 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -31.3,  PSR, 2.1, 2021-08-27 11:05:31:874 
Aug 27 11:05:32 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.0,  PSR, 6.9, 2021-08-27 11:05:32:132 
Aug 27 11:05:32 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.8,  PSR, 5.1, 2021-08-27 11:05:32:403 
Aug 27 11:05:32 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.5,  PSR, 8.8, 2021-08-27 11:05:32:673 
Aug 27 11:05:33 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.3,  PSR, 5.0, 2021-08-27 11:05:32:943 
Aug 27 11:05:33 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.2,  PSR, 6.6, 2021-08-27 11:05:33:213 
Aug 27 11:05:33 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.9,  PSR, 5.0, 2021-08-27 11:05:33:483 
Aug 27 11:05:34 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.3,  PSR, 5.9, 2021-08-27 11:05:33:752 
Aug 27 11:05:34 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.1,  PSR, 5.5, 2021-08-27 11:05:34:023 
Aug 27 11:05:34 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.8,  PSR, 5.6, 2021-08-27 11:05:34:292 
Aug 27 11:05:34 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.0,  PSR, 7.5, 2021-08-27 11:05:34:563 
Aug 27 11:05:35 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.5,  PSR, 9.1, 2021-08-27 11:05:34:832 
Aug 27 11:05:35 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.3,  PSR, 7.3, 2021-08-27 11:05:35:360 
Aug 27 11:05:36 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.1,  PSR, 7.0, 2021-08-27 11:05:35:662 
Aug 27 11:05:36 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.1,  PSR, 6.3, 2021-08-27 11:05:36:062 
Aug 27 11:05:36 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.1,  PSR, 6.9, 2021-08-27 11:05:36:410 
Aug 27 11:05:37 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.0,  PSR, 7.9, 2021-08-27 11:05:36:802 
Aug 27 11:05:37 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.6,  PSR, 7.6, 2021-08-27 11:05:37:072 
Aug 27 11:05:37 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.3,  PSR, 6.3, 2021-08-27 11:05:37:490 
Aug 27 11:05:38 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.2,  PSR, 6.9, 2021-08-27 11:05:37:762 
Aug 27 11:05:38 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.3,  PSR, 7.6, 2021-08-27 11:05:38:261 
Aug 27 11:05:39 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.4,  PSR, 6.7, 2021-08-27 11:05:38:870 
Aug 27 11:05:40 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.1,  PSR, 8.6, 2021-08-27 11:05:40:104 
Aug 27 11:05:40 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.6,  PSR, 6.4, 2021-08-27 11:05:40:541 
Aug 27 11:05:41 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -36.5,  PSR, 2.0, 2021-08-27 11:05:40:891 
Aug 27 11:05:41 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.8,  PSR, 6.1, 2021-08-27 11:05:41:151 
Aug 27 11:05:41 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.8,  PSR, 6.3, 2021-08-27 11:05:41:421 
